transaction_id,amount,device_change_flag,ip_change_flag,hour_of_day,user_txn_count_30d,time_since_last_txn_min,is_fraud,amount_zscore,high_velocity_flag,rapid_txn_flag,cat_grocery,cat_electronics,cat_travel,cat_fuel,cat_dining,cat_utilities,cat_online_retail,cat_jewelry,cat_pharmacy,cat_entertainment
5459,20.96,0,0,10,18,2590.0,0,-0.612190720625765,0,0,0,0,0,1,0,0,0,0,0,0
4884,22.36,0,0,10,13,434.4,0,-0.5667238154240428,0,0,0,0,0,0,1,0,0,0,0,0
6353,113.68,0,0,14,18,35.8,0,0.15004289302726317,0,0,0,0,0,0,0,0,0,1,0,0
2636,25.91,0,0,10,14,697.6,0,-0.5466489985421381,0,0,0,0,0,0,0,0,0,1,0,0
3942,80.53,0,0,7,10,1149.9,0,-0.13544732554461777,0,0,0,0,0,0,0,0,0,0,0,1
13620,235.11,0,0,16,23,297.9,0,1.108968281927383,0,0,0,1,0,0,0,0,0,0,0,0
16172,73.28,0,0,22,14,1431.2,0,-0.16429076293547265,0,0,0,0,0,0,1,0,0,0,0,0
19897,63.31,0,0,20,16,2249.1,0,-0.26233089298489,0,0,1,0,0,0,0,0,0,0,0,0
11047,77.63,0,0,18,11,592.1,0,-0.14708019433630076,0,0,0,1,0,0,0,0,0,0,0,0
8076,106.28,0,0,13,12,1580.3,0,0.09130391618308438,0,0,0,0,0,0,0,0,0,1,0,0
5845,155.89,0,0,8,15,120.3,0,0.4392261611566834,0,0,0,0,0,0,0,0,0,0,1,0
14885,43.26,0,0,7,10,627.3,0,-0.4212126945216119,0,0,0,1,0,0,0,0,0,0,0,0
15100,102.46,0,0,17,19,34.8,0,-0.006177723621412148,0,0,1,0,0,0,0,0,0,0,0,0
10483,27.78,1,0,18,13,21.3,0,-0.5231500644660981,0,0,0,0,0,0,0,1,0,0,0,0
2968,102.19,0,0,16,10,1387.7,0,0.048808493605254195,0,0,0,1,0,0,0,0,0,0,0,0
3104,168.27,1,0,16,21,905.5,0,0.5758575367313923,0,0,0,1,0,0,0,0,0,0,0,0
18700,64.14,0,0,22,14,350.6,0,-0.2631263443274565,0,0,0,0,0,0,0,0,1,0,0,0
9253,38.18,0,0,7,16,1524.0,0,-0.4580759145705326,0,0,0,0,0,0,0,0,1,0,0,0
16792,174.82,0,0,17,19,404.0,0,0.6382043696193077,0,0,0,0,0,0,1,0,0,0,0,0
5608,73.42,0,0,12,14,272.8,0,-0.17935526557391443,0,0,0,0,1,0,0,0,0,0,0,0
13806,32.39,0,1,8,10,299.4,0,-0.48739260253842337,0,0,0,0,0,0,0,0,0,0,1,0
14153,37.83,0,0,14,19,490.4,0,-0.45550658550320344,0,0,0,0,0,0,0,0,0,0,0,1
12958,127.81,0,0,9,14,243.2,0,0.2666729910354962,0,0,0,0,0,0,1,0,0,0,0,0
14944,72.82,0,1,11,16,647.4,0,-0.18544438769944732,0,0,0,1,0,0,0,0,0,0,0,0
8174,128.87,0,0,16,21,603.0,0,0.24168698393084811,0,0,0,0,1,0,0,0,0,0,0,0
12603,55.57,1,1,6,8,1814.2,0,-0.32748373327133795,0,0,0,0,0,0,0,0,1,0,0,0
13438,77.16,0,0,17,19,1295.5,0,-0.15082887851107807,0,0,0,1,0,0,0,0,0,0,0,0
10001,14.53,0,1,8,16,183.4,0,-0.6503609846095953,0,0,0,1,0,0,0,0,0,0,0,0
13773,150.73,0,0,7,19,1222.7,0,0.4478152841037999,0,0,0,0,0,0,1,0,0,0,0,0
17557,53.2,0,0,17,15,700.3,0,-0.3452815176117112,0,0,0,0,0,0,0,0,1,0,0,0
7535,212.81,0,0,17,24,473.8,0,0.9384485107041621,0,0,0,0,0,0,1,0,0,0,0,0
3154,71.35,0,0,10,16,1396.8,0,-0.1950762702828658,0,0,0,0,0,0,0,0,0,0,1,0
16045,181.37,0,0,19,18,1868.8,0,0.6403293301707044,0,0,0,0,1,0,0,0,0,0,0,0
2874,109.09,0,0,11,19,127.4,0,0.10384236766049565,0,0,0,1,0,0,0,0,0,0,0,0
9878,43.41,1,0,15,20,25.4,0,-0.40036058378844974,0,0,0,0,0,0,1,0,0,0,0,0
1151,52.89,0,0,12,18,133.3,0,-0.3376417019392905,0,0,0,0,0,1,0,0,0,0,0,0
8833,66.83,0,0,15,18,291.2,0,-0.23322017111841772,0,0,0,1,0,0,0,0,0,0,0,0
18681,45.62,0,0,22,9,821.4,0,-0.4023895144099642,0,0,0,1,0,0,0,0,0,0,0,0
13003,53.27,0,0,12,11,169.2,0,-0.33977555567274526,0,0,0,0,0,0,0,0,0,0,0,1
7948,5.09,0,0,6,15,394.2,0,-0.7032127945379,0,0,0,0,0,0,1,0,0,0,0,0
4539,73.23,0,0,7,13,888.7,0,-0.17103705472233555,0,0,0,0,0,0,0,0,0,1,0,0
14706,106.61,0,0,9,18,814.3,0,0.07157543869352441,0,0,0,0,0,0,0,1,0,0,0,0
9169,25.96,0,0,6,16,1140.0,0,-0.5444785624518781,0,0,0,0,0,0,0,0,0,0,0,1
14380,67.93,0,0,11,12,349.1,0,-0.22073648220057637,0,0,0,0,0,0,0,0,0,0,1,0
14265,59.68,0,0,15,10,373.0,0,-0.278592883943771,0,0,0,0,0,0,0,0,0,1,0,0
3906,27.83,0,0,19,17,34.3,0,-0.5255286858610583,0,0,0,0,1,0,0,0,0,0,0,0
18670,87.19,0,0,18,13,920.3,0,-0.09002974979344641,0,0,0,0,0,0,0,0,1,0,0,0
11877,52.79,0,0,17,18,382.6,0,-0.3360027246773094,0,0,0,0,1,0,0,0,0,0,0,0
10066,82.35,0,0,15,11,1237.2,0,-0.08433089421916723,0,0,0,0,0,1,0,0,0,0,0,0
16519,59.36,0,0,21,13,46.5,0,-0.2811329478073031,0,0,0,0,0,0,0,0,0,1,0,0
12902,35.12,0,0,18,9,654.0,0,-0.46690945091989994,0,0,0,0,0,0,0,0,0,0,1,0
17423,75.03,0,1,6,13,109.9,0,-0.15674919548996777,0,0,0,0,0,0,0,0,0,1,0,0
5705,38.18,1,0,18,9,1990.2,0,-0.4580759145705326,0,0,0,0,0,0,0,0,1,0,0,0
5217,108.44,0,0,18,18,1186.6,0,0.14000308315415314,0,0,0,0,0,1,0,0,0,0,0,0
13276,51.1,0,1,11,14,469.4,0,-0.34883521163245906,0,0,0,0,1,0,0,0,0,0,0,0
6921,112.06,0,0,11,20,199.9,0,0.1275308612755778,0,0,0,1,0,0,0,0,0,0,0,0
6061,25.8,0,0,16,15,60.5,0,-0.5510449315046344,0,0,0,0,0,0,0,0,1,0,0,0
1469,73.91,0,0,22,15,2052.9,0,-0.1767506307834744,0,0,0,1,0,0,0,0,0,0,0,0
10015,102.5,0,0,18,17,939.1,0,0.03864174177464499,0,0,0,0,0,0,0,0,0,0,1,0
4208,154.83,0,0,20,15,322.8,0,0.43880613266202284,0,0,0,0,1,0,0,0,0,0,0,0
9732,135.91,0,0,12,13,48.8,0,0.3264979545470055,0,0,0,0,0,0,0,0,0,1,0,0
13867,36.33,0,0,21,19,19.2,0,-0.45631553295614563,0,0,0,0,0,0,1,0,0,0,0,0
19643,108.33,0,1,13,20,628.6,0,0.0845518165374233,0,0,0,0,0,0,0,1,0,0,0,0
6551,78.63,0,0,19,12,936.3,0,-0.14045453263347002,0,0,0,0,0,0,0,0,0,0,1,0
13817,52.01,0,1,13,19,547.1,0,-0.3542179578501265,0,0,0,0,0,0,0,0,1,0,0,0
3101,19.91,1,1,15,12,1227.9,0,-0.6074505146940593,0,0,0,1,0,0,0,0,0,0,0,0
12064,163.29,0,0,22,15,3.4,0,0.536137436326305,0,1,0,1,0,0,0,0,0,0,0,0
17416,30.71,0,0,22,17,992.7,0,-0.5283556773375367,0,0,0,0,0,1,0,0,0,0,0,0
818,30.42,0,0,13,15,394.5,0,-0.503232833356858,0,0,0,0,0,0,0,1,0,0,0,0
18749,76.71,0,0,17,19,78.1,0,-0.1548602656399041,0,0,0,0,0,0,0,0,0,0,1,0
9172,57.83,0,0,11,18,751.3,0,-0.2951652800065882,0,0,0,0,0,1,0,0,0,0,0,0
6855,51.7,0,0,21,17,485.5,0,-0.34268787956722496,0,0,0,0,0,0,0,1,0,0,0,0
10578,56.62,0,0,17,14,174.0,0,-0.3195986389433245,0,0,0,0,0,0,0,0,1,0,0,0
14996,77.63,0,0,7,11,1020.1,0,-0.1618216562465977,0,0,0,0,0,0,0,0,1,0,0,0
6993,146.56,0,0,21,15,190.4,0,0.36922330232854306,0,0,0,0,0,0,0,0,0,0,1,0
8832,74.33,0,0,10,10,266.4,0,-0.17244546490575696,0,0,0,0,1,0,0,0,0,0,0,0
7305,69.46,0,0,13,13,185.2,0,-0.2231751997321883,0,0,0,0,0,0,0,0,1,0,0,0
19710,620.85,0,1,0,6,13.8,1,3.914539075879808,0,0,0,0,0,0,0,0,0,0,0,1
6157,66.54,0,0,19,11,724.9,0,-0.24119743865426332,0,0,1,0,0,0,0,0,0,0,0,0
2234,75.11,0,0,11,12,985.0,0,-0.15611417952408477,0,0,0,0,0,0,0,0,0,1,0,0
1013,4.09,0,0,20,17,50.6,0,-0.7018770360486359,0,0,0,0,0,0,0,1,0,0,0,0
14992,124.84,0,0,10,18,182.5,0,0.14025159771587106,0,0,1,0,0,0,0,0,0,0,0,0
16622,102.87,0,0,18,18,135.7,0,0.04426410769777641,0,0,0,0,1,0,0,0,0,0,0,0
12677,140.36,0,0,15,13,986.6,0,0.3261991318514246,0,0,0,0,0,0,0,1,0,0,0,0
5911,196.07,0,0,11,16,1349.6,0,0.7305865595985902,0,0,0,0,0,0,0,0,0,0,0,1
8660,54.69,0,0,17,11,1062.5,0,-0.32007601605744457,0,0,0,0,0,0,0,0,0,0,1,0
8403,45.51,0,0,7,11,217.3,0,-0.3979408919087787,0,0,0,0,0,0,0,0,0,0,0,1
1401,106.42,0,0,15,11,299.0,0,0.12263418187802794,0,0,0,0,0,1,0,0,0,0,0,0
2188,278.0,0,0,19,17,30.5,0,1.3554157743940072,0,0,0,0,0,0,0,0,0,0,1,0
5274,102.25,0,0,10,15,244.7,0,0.05931498690172756,0,0,0,0,0,0,0,0,0,1,0,0
3519,138.66,0,0,15,14,1532.3,0,0.30994971339581956,0,0,0,0,0,0,0,0,0,0,1,0
9096,111.3,0,0,7,12,271.9,0,0.09519022548408665,0,0,0,0,0,0,0,0,0,0,0,1
19595,20.93,0,0,11,17,2285.0,0,-0.5780254506372923,0,0,0,0,0,0,1,0,0,0,0,0
17453,39.04,0,1,16,21,396.8,0,-0.4424270031415885,0,0,0,0,0,0,0,0,0,1,0,0
798,112.62,0,0,7,14,62.1,0,0.060297785975853196,0,0,1,0,0,0,0,0,0,0,0,0
1133,31.63,0,0,10,8,383.1,0,-0.46960885991809515,0,0,1,0,0,0,0,0,0,0,0,0
12783,285.82,0,0,17,11,111.4,0,1.4033106481532287,0,0,0,0,0,0,0,0,0,0,0,1
1541,104.13,1,0,10,15,248.9,0,0.06428178573093075,0,0,0,1,0,0,0,0,0,0,0,0
9597,97.89,0,0,13,16,92.6,0,0.04928926708330113,0,0,0,0,0,1,0,0,0,0,0,0
13210,465.07,1,1,0,2,3.7,1,2.9392711461726644,0,1,0,0,0,0,0,0,0,1,0,0
2574,119.74,0,0,14,26,719.6,0,0.17063348583910148,0,0,0,0,0,0,0,1,0,0,0,0
16575,90.43,0,0,18,13,1608.2,0,-0.050493045907803624,0,0,0,0,0,0,0,1,0,0,0,0
869,51.38,0,0,21,14,510.3,0,-0.3444757904041336,0,0,0,0,0,0,0,0,0,1,0,0
9746,9.57,0,0,13,22,295.5,0,-0.6586107417086446,0,0,0,0,0,0,0,0,0,0,1,0
17545,87.47,0,0,12,14,310.8,0,-0.08342832638507248,0,0,0,0,0,0,0,0,0,0,0,1
3441,63.4,0,0,20,12,340.2,0,-0.2686834584252946,0,0,0,0,0,0,0,0,1,0,0,0
7688,53.62,0,0,17,11,126.6,0,-0.32970037901294597,0,0,0,0,1,0,0,0,0,0,0,0
10099,36.53,0,0,14,19,509.7,0,-0.457136514388124,0,0,0,0,0,0,0,1,0,0,0,0
17378,28.69,0,0,6,24,351.4,0,-0.524015757306985,0,0,0,0,0,0,0,0,0,0,0,1
16138,108.81,0,0,16,13,117.2,0,0.08936764172948584,0,0,0,0,1,0,0,0,0,0,0,0
3760,216.88,0,0,14,16,42.8,0,0.8838920439209039,0,0,0,0,0,0,0,0,1,0,0,0
1688,20.73,0,0,8,9,585.8,0,-0.5748774186087467,0,0,0,0,0,0,0,0,0,0,1,0
14748,295.81,0,0,13,23,152.2,0,1.4890439540005647,0,0,0,0,0,0,0,0,0,0,1,0
4452,219.82,0,0,21,13,730.5,0,0.9059703080393416,0,0,0,0,0,0,0,0,1,0,0,0
10295,47.53,0,1,19,16,294.7,0,-0.3737973953939382,0,0,0,0,0,0,0,0,0,0,1,0
6596,86.83,0,0,18,14,353.4,0,-0.08822546751794122,0,0,0,0,0,0,0,0,0,0,0,1
14493,175.57,0,0,18,18,1131.2,0,0.5962888423956345,0,0,0,0,1,0,0,0,0,0,0,0
10527,119.82,0,0,22,16,692.1,0,0.20352609218664153,0,0,0,0,0,0,1,0,0,0,0,0
989,145.45,0,0,12,15,23.8,0,0.3608949879341983,0,0,0,0,0,0,0,0,0,0,1,0
15706,84.61,0,0,10,13,744.7,0,-0.10486555082257962,0,0,0,0,0,0,0,0,0,0,0,1
19316,35.49,0,0,13,24,158.8,0,-0.4831856222620794,0,0,0,1,0,0,0,0,0,0,0,0
238,165.05,0,1,6,15,275.8,0,0.5124705091571594,0,0,0,0,0,0,0,1,0,0,0,0
15338,45.74,0,1,20,13,640.4,0,-0.3819460313081204,0,0,0,0,0,0,1,0,0,0,0,0
12849,91.48,0,0,10,19,34.3,0,-0.0261740375052731,0,0,0,0,0,0,0,0,0,1,0,0
18596,44.49,0,0,18,13,122.8,0,-0.38546761450265893,0,0,1,0,0,0,0,0,0,0,0,0
5873,221.26,0,0,16,11,31.5,0,0.998501737628094,0,0,0,1,0,0,0,0,0,0,0,0
559,29.33,0,0,15,9,196.6,0,-0.5114562355951427,0,0,0,0,0,0,0,1,0,0,0,0
11092,193.82,0,1,16,20,479.6,0,0.7348645151361559,0,0,0,0,1,0,0,0,0,0,0,0
4732,44.51,0,0,22,18,512.6,0,-0.39900778647433743,0,0,0,0,0,0,0,0,0,1,0,0
10323,59.59,0,0,14,17,659.6,0,-0.27930727690538937,0,0,0,0,0,0,0,0,0,1,0,0
4571,72.98,0,0,10,27,48.1,0,-0.1828464031992785,0,0,0,0,0,0,0,0,0,0,1,0
9354,74.14,0,0,18,16,851.3,0,-0.18803020787018532,0,0,0,0,0,0,0,0,1,0,0,0
4088,39.04,1,0,9,14,485.6,0,-0.4382000560228995,0,0,0,0,0,0,0,1,0,0,0,0
7480,14.94,0,0,7,13,1318.1,0,-0.6325993356972309,0,0,0,0,0,0,0,0,1,0,0,0
6436,153.92,0,0,20,18,688.9,0,0.531061315846319,0,0,0,0,0,1,0,0,0,0,0,0
2404,19.61,0,0,13,9,264.6,0,-0.6098432918268959,0,0,0,1,0,0,0,0,0,0,0,0
6542,186.01,0,0,9,17,504.6,0,0.5404786569742093,0,0,1,0,0,0,0,0,0,0,0,0
9181,26.03,0,0,16,17,650.1,0,-0.5456964745933135,0,0,0,0,0,0,0,0,0,1,0,0
3054,10.34,0,0,18,14,1067.3,0,-0.7035064293150965,0,0,0,0,0,1,0,0,0,0,0,0
4968,26.67,0,0,20,9,42.7,0,-0.5445115676328517,0,0,0,0,0,0,0,0,1,0,0,0
13513,88.37,0,0,12,18,160.2,0,-0.07668234666697579,0,0,0,0,0,0,0,0,0,0,0,1
7536,129.59,0,0,10,11,1526.4,0,0.3218606385947712,0,0,0,0,0,1,0,0,0,0,0,0
12495,186.79,0,0,17,16,1094.3,0,0.7235716450651706,0,0,0,1,0,0,0,0,0,0,0,0
13575,20.58,0,0,16,18,66.2,0,-0.5902451147353299,0,0,0,0,0,0,0,0,1,0,0,0
15054,226.77,0,0,11,17,749.5,0,1.042449077634526,0,0,0,1,0,0,0,0,0,0,0,0
14784,29.31,0,0,18,15,316.6,0,-0.5193685268345184,0,0,0,0,0,0,0,0,0,0,0,1
12157,44.87,0,0,16,17,248.3,0,-0.4027380330416474,0,0,0,0,0,0,0,0,0,0,0,1
16879,35.13,0,0,9,17,225.2,0,-0.4657994226455856,0,0,0,0,0,0,1,0,0,0,0,0
5654,179.42,0,0,13,10,219.5,0,0.6255226144532239,0,0,0,0,1,0,0,0,0,0,0,0
3364,88.41,0,0,6,15,215.0,0,-0.0610997360297062,0,0,0,1,0,0,0,0,0,0,0,0
11385,15.52,0,0,19,18,778.8,0,-0.6424648200712347,0,0,0,1,0,0,0,0,0,0,0,0
6579,133.27,0,0,8,12,1260.8,0,0.2967002045671243,0,0,0,1,0,0,0,0,0,0,0,0
663,19.89,1,0,11,17,901.7,0,-0.5858185949876193,0,0,0,0,1,0,0,0,0,0,0,0
2566,150.51,0,0,10,14,2021.9,0,0.38547898625399485,0,0,0,0,0,0,0,0,1,0,0,0
3392,61.39,0,0,19,12,167.8,0,-0.2837777818532061,0,0,0,0,0,0,0,0,1,0,0,0
16103,29.38,0,0,12,22,768.8,0,-0.5137592451625482,0,0,0,0,1,0,0,0,0,0,0,0
8834,65.85,0,0,10,11,940.5,0,-0.23593453858398694,0,0,0,0,0,0,0,1,0,0,0,0
656,758.64,1,1,0,2,5.8,1,4.947348570720405,0,0,0,0,0,0,0,0,0,0,0,1
16345,52.27,0,0,20,20,846.2,0,-0.33838756830500266,0,0,0,0,0,0,0,1,0,0,0,0
5719,21.09,0,0,14,17,147.3,0,-0.5980389246382354,0,0,0,1,0,0,0,0,0,0,0,0
862,112.22,0,0,18,10,732.8,0,0.057680639928716734,0,0,1,0,0,0,0,0,0,0,0,0
10642,106.2,0,0,7,10,615.4,0,0.052728005611826195,0,0,0,0,0,0,0,0,1,0,0,0
8371,74.4,0,0,22,17,1225.1,0,-0.18139494295787603,0,0,0,0,0,0,0,0,0,0,0,1
8601,70.8,0,1,9,17,2.2,0,-0.19920291255033387,0,1,0,0,0,0,0,0,0,0,1,0
18672,63.97,0,0,14,14,192.7,0,-0.25011802134359734,0,0,0,0,0,0,0,1,0,0,0,0
4016,94.54,0,0,12,14,255.0,0,0.0204844060560638,0,0,0,0,0,1,0,0,0,0,0,0
7318,120.29,0,0,10,10,813.6,0,0.17211986166238552,0,0,0,0,0,0,0,0,0,0,1,0
10195,41.2,0,0,12,12,674.4,0,-0.43539688136043664,0,0,0,0,0,0,0,0,1,0,0,0
6355,108.8,0,0,21,15,611.1,0,0.10152934976542023,0,0,0,1,0,0,0,0,0,0,0,0
7175,33.94,0,0,19,20,721.9,0,-0.475204279920947,0,0,0,0,0,0,1,0,0,0,0,0
18317,320.28,1,1,4,4,4.6,1,1.6726420199731902,0,1,0,0,0,0,0,0,0,0,1,0
19559,118.61,0,0,9,20,250.6,0,0.14592231095529973,0,0,0,0,0,0,0,0,1,0,0,0
6182,97.14,0,0,8,13,449.4,0,0.00012991649484845702,0,0,0,0,0,0,0,1,0,0,0,0
17926,28.02,0,0,17,17,502.5,0,-0.5427657728697104,0,0,0,1,0,0,0,0,0,0,0,0
2449,31.39,0,0,8,16,1206.9,0,-0.4948955884792744,0,0,0,0,0,0,0,0,0,0,1,0
10382,133.72,0,0,17,25,66.0,0,0.27851394353586334,0,0,0,0,1,0,0,0,0,0,0,0
3119,84.55,0,0,21,18,166.1,0,-0.07522123226881544,0,0,0,0,0,0,1,0,0,0,0,0
3313,14.14,0,0,20,17,806.4,0,-0.6294794233853179,0,0,0,0,1,0,0,0,0,0,0,0
61,47.57,0,0,22,12,632.0,0,-0.37349727595630416,0,0,0,0,0,0,0,0,0,0,1,0
3508,14.12,0,0,11,17,261.6,0,-0.6262066466449696,0,0,0,0,0,0,0,1,0,0,0,0
4383,135.19,0,0,15,12,895.7,0,0.28719455426249574,0,0,0,0,0,0,0,1,0,0,0,0
8510,40.02,0,0,20,9,1051.8,0,-0.4390913681891682,0,0,0,0,0,0,0,0,0,0,0,1
16076,13.0,0,0,8,18,489.5,0,-0.6346563810549504,0,0,0,0,0,0,0,1,0,0,0,0
7724,58.87,0,0,20,20,111.1,0,-0.30270200824043847,0,0,0,0,0,0,0,0,1,0,0,0
1885,98.78,0,0,6,14,699.9,0,0.056941901803970164,0,0,0,0,0,1,0,0,0,0,0,0
1965,126.34,0,0,9,13,506.9,0,0.25053416962825004,0,0,0,0,0,0,0,0,0,1,0,0
15811,266.21,0,0,19,18,820.2,0,1.284535361694312,0,0,0,0,1,0,0,0,0,0,0,0
10301,44.79,0,0,17,16,142.2,0,-0.3835047549673066,0,0,1,0,0,0,0,0,0,0,0,0
19786,178.63,0,0,16,10,635.8,0,0.6098440614516367,0,0,0,0,0,0,0,0,0,0,1,0
5850,28.29,0,0,17,17,54.1,0,-0.5193024175472677,0,0,0,0,0,0,0,1,0,0,0,0
2434,80.74,0,0,15,15,410.8,0,-0.12377313272675738,0,0,0,0,1,0,0,0,0,0,0,0
2895,86.86,0,0,20,23,165.3,0,-0.09250792229653634,0,0,0,0,0,0,0,0,1,0,0,0
19568,102.07,0,0,11,15,430.9,0,0.03818955765983566,0,0,0,0,1,0,0,0,0,0,0,0
14798,26.45,0,0,20,7,631.3,0,-0.5461636826349117,0,0,0,0,0,0,0,0,1,0,0,0
3632,33.89,0,0,6,11,1189.0,0,-0.49029215711070195,0,0,0,0,0,0,0,0,1,0,0,0
15150,75.11,0,0,13,13,139.9,0,-0.15611417952408477,0,0,0,0,0,0,0,0,0,1,0,0
18866,74.39,0,0,21,16,823.0,0,-0.17292218737093581,0,0,0,1,0,0,0,0,0,0,0,0
2918,28.85,0,0,18,16,744.8,0,-0.5361457561355291,0,0,0,1,0,0,0,0,0,0,0,0
6929,43.41,0,0,14,19,328.8,0,-0.40036058378844974,0,0,0,0,0,0,1,0,0,0,0,0
10774,20.49,0,1,9,10,2487.1,0,-0.6162319996355565,0,0,0,0,0,1,0,0,0,0,0,0
8989,158.83,0,0,7,14,232.4,0,0.51183153950752,0,0,0,0,0,0,1,0,0,0,0,0
12513,83.97,0,0,18,19,2462.2,0,-0.1271552996502935,0,0,1,0,0,0,0,0,0,0,0,0
2613,35.37,0,0,10,17,219.2,0,-0.4791779289150258,0,0,0,0,0,0,0,0,1,0,0,0
17989,24.37,0,0,11,15,167.9,0,-0.5718778946525555,0,0,0,1,0,0,0,0,0,0,0,0
4610,26.48,0,1,14,12,71.1,0,-0.5341624608236322,0,0,0,0,0,0,1,0,0,0,0,0
636,74.47,0,0,7,13,936.1,0,-0.17166695414741043,0,0,0,0,0,0,0,0,0,0,1,0
12845,24.97,0,0,7,6,166.7,0,-0.5472452022466961,0,0,0,0,1,0,0,0,0,0,0,0
15025,132.07,0,0,12,15,978.3,0,0.24700171062678675,0,0,0,0,0,0,0,0,1,0,0,0
12643,76.66,0,0,16,14,2275.8,0,-0.1438107451851014,0,0,0,0,0,0,0,0,0,1,0,0
18428,23.53,0,0,17,21,221.7,0,-0.5680917544804349,0,0,0,0,0,0,0,0,1,0,0,0
15928,107.59,0,0,19,9,341.7,0,0.06738179797948828,0,0,0,0,0,0,0,0,0,0,0,1
17988,93.49,0,0,17,11,1436.0,0,-0.010219261362462456,0,0,0,0,0,0,0,0,0,1,0,0
6252,168.46,0,0,13,16,41.0,0,0.5335386944331815,0,0,0,0,0,0,0,0,0,0,1,0
5181,123.94,0,0,19,16,1921.6,0,0.22228483573590646,0,0,0,1,0,0,0,0,0,0,0,0
17464,32.67,0,0,12,22,513.7,0,-0.4929901494250234,0,0,0,0,0,0,0,0,0,1,0,0
3424,126.45,0,0,16,16,582.8,0,0.24230440441397258,0,0,0,1,0,0,0,0,0,0,0,0
