transaction_id,amount,merchant_category,device_change_flag,ip_change_flag,hour_of_day,user_txn_count_30d,time_since_last_txn_min,is_fraud
8076,106.28,jewelry,0,0,13,12,1580.3,0
5845,155.89,pharmacy,0,0,8,15,120.3,0
14885,43.26,electronics,0,0,7,10,627.3,0
15100,102.46,grocery,0,0,17,19,34.8,0
10483,27.78,utilities,1,0,18,13,21.3,0
2968,102.19,electronics,0,0,16,10,1387.7,0
3104,168.27,electronics,1,0,16,21,905.5,0
18700,64.14,online_retail,0,0,22,14,350.6,0
9253,38.18,online_retail,0,0,7,16,1524.0,0
16792,174.82,dining,0,0,17,19,404.0,0
5608,73.42,travel,0,0,12,14,272.8,0
13806,32.39,pharmacy,0,1,8,10,299.4,0
14153,37.83,entertainment,0,0,14,19,490.4,0
12958,127.81,dining,0,0,9,14,243.2,0
14944,72.82,electronics,0,1,11,16,647.4,0
8174,128.87,travel,0,0,16,21,603.0,0
12603,55.57,online_retail,1,1,6,8,1814.2,0
13438,77.16,electronics,0,0,17,19,1295.5,0
10001,14.53,electronics,0,1,8,16,183.4,0
13773,150.73,dining,0,0,7,19,1222.7,0
17557,53.2,online_retail,0,0,17,15,700.3,0
7535,212.81,dining,0,0,17,24,473.8,0
3154,71.35,pharmacy,0,0,10,16,1396.8,0
16045,181.37,travel,0,0,19,18,1868.8,0
2874,109.09,electronics,0,0,11,19,127.4,0
9878,43.41,dining,1,0,15,20,25.4,0
1151,52.89,fuel,0,0,12,18,133.3,0
8833,66.83,electronics,0,0,15,18,291.2,0
18681,45.62,electronics,0,0,22,9,821.4,0
13003,53.27,entertainment,0,0,12,11,169.2,0
7948,5.09,dining,0,0,6,15,394.2,0
4539,73.23,jewelry,0,0,7,13,888.7,0
14706,106.61,utilities,0,0,9,18,814.3,0
9169,25.96,entertainment,0,0,6,16,1140.0,0
14380,67.93,pharmacy,0,0,11,12,349.1,0
14265,59.68,jewelry,0,0,15,10,373.0,0
3906,27.83,travel,0,0,19,17,34.3,0
18670,87.19,online_retail,0,0,18,13,920.3,0
11877,52.79,travel,0,0,17,18,382.6,0
10066,82.35,fuel,0,0,15,11,1237.2,0
16519,59.36,jewelry,0,0,21,13,46.5,0
12902,35.12,pharmacy,0,0,18,9,654.0,0
17423,75.03,jewelry,0,1,6,13,109.9,0
5705,38.18,online_retail,1,0,18,9,1990.2,0
5217,108.44,fuel,0,0,18,18,1186.6,0
13276,51.1,travel,0,1,11,14,469.4,0
6921,112.06,electronics,0,0,11,20,199.9,0
6061,25.8,online_retail,0,0,16,15,60.5,0
1469,73.91,electronics,0,0,22,15,2052.9,0
10015,102.5,pharmacy,0,0,18,17,939.1,0
4208,154.83,travel,0,0,20,15,322.8,0
9732,135.91,jewelry,0,0,12,13,48.8,0
13867,36.33,dining,0,0,21,19,19.2,0
19643,108.33,utilities,0,1,13,20,628.6,0
6551,78.63,pharmacy,0,0,19,12,936.3,0
13817,52.01,online_retail,0,1,13,19,547.1,0
3101,19.91,electronics,1,1,15,12,1227.9,0
12064,163.29,electronics,0,0,22,15,3.4,0
17416,30.71,fuel,0,0,22,17,992.7,0
818,30.42,utilities,0,0,13,15,394.5,0
18749,76.71,pharmacy,0,0,17,19,78.1,0
9172,57.83,fuel,0,0,11,18,751.3,0
6855,51.7,utilities,0,0,21,17,485.5,0
10578,56.62,online_retail,0,0,17,14,174.0,0
14996,77.63,online_retail,0,0,7,11,1020.1,0
6993,146.56,pharmacy,0,0,21,15,190.4,0
8832,74.33,travel,0,0,10,10,266.4,0
7305,69.46,online_retail,0,0,13,13,185.2,0
19710,620.85,entertainment,0,1,0,6,13.8,1
6157,66.54,grocery,0,0,19,11,724.9,0
2234,75.11,jewelry,0,0,11,12,985.0,0
1013,4.09,utilities,0,0,20,17,50.6,0
14992,124.84,grocery,0,0,10,18,182.5,0
16622,102.87,travel,0,0,18,18,135.7,0
12677,140.36,utilities,0,0,15,13,986.6,0
5911,196.07,entertainment,0,0,11,16,1349.6,0
8660,54.69,pharmacy,0,0,17,11,1062.5,0
8403,45.51,entertainment,0,0,7,11,217.3,0
1401,106.42,fuel,0,0,15,11,299.0,0
2188,278.0,pharmacy,0,0,19,17,30.5,0
5274,102.25,jewelry,0,0,10,15,244.7,0
3519,138.66,pharmacy,0,0,15,14,1532.3,0
9096,111.3,entertainment,0,0,7,12,271.9,0
19595,20.93,dining,0,0,11,17,2285.0,0
17453,39.04,jewelry,0,1,16,21,396.8,0
798,112.62,grocery,0,0,7,14,62.1,0
1133,31.63,grocery,0,0,10,8,383.1,0
12783,285.82,entertainment,0,0,17,11,111.4,0
1541,104.13,electronics,1,0,10,15,248.9,0
9597,97.89,fuel,0,0,13,16,92.6,0
13210,465.07,jewelry,1,1,0,2,3.7,1
2574,119.74,utilities,0,0,14,26,719.6,0
16575,90.43,utilities,0,0,18,13,1608.2,0
869,51.38,jewelry,0,0,21,14,510.3,0
9746,9.57,pharmacy,0,0,13,22,295.5,0
17545,87.47,entertainment,0,0,12,14,310.8,0
3441,63.4,online_retail,0,0,20,12,340.2,0
7688,53.62,travel,0,0,17,11,126.6,0
10099,36.53,utilities,0,0,14,19,509.7,0
17378,28.69,entertainment,0,0,6,24,351.4,0
16138,108.81,travel,0,0,16,13,117.2,0
3760,216.88,online_retail,0,0,14,16,42.8,0
1688,20.73,pharmacy,0,0,8,9,585.8,0
14748,295.81,pharmacy,0,0,13,23,152.2,0
4452,219.82,online_retail,0,0,21,13,730.5,0
10295,47.53,pharmacy,0,1,19,16,294.7,0
6596,86.83,entertainment,0,0,18,14,353.4,0
14493,175.57,travel,0,0,18,18,1131.2,0
10527,119.82,dining,0,0,22,16,692.1,0
989,145.45,pharmacy,0,0,12,15,23.8,0
15706,84.61,entertainment,0,0,10,13,744.7,0
19316,35.49,electronics,0,0,13,24,158.8,0
238,165.05,utilities,0,1,6,15,275.8,0
15338,45.74,dining,0,1,20,13,640.4,0
12849,91.48,jewelry,0,0,10,19,34.3,0
18596,44.49,grocery,0,0,18,13,122.8,0
5873,221.26,electronics,0,0,16,11,31.5,0
559,29.33,utilities,0,0,15,9,196.6,0
11092,193.82,travel,0,1,16,20,479.6,0
4732,44.51,jewelry,0,0,22,18,512.6,0
10323,59.59,jewelry,0,0,14,17,659.6,0
4571,72.98,pharmacy,0,0,10,27,48.1,0
9354,74.14,online_retail,0,0,18,16,851.3,0
4088,39.04,utilities,1,0,9,14,485.6,0
7480,14.94,online_retail,0,0,7,13,1318.1,0
6436,153.92,fuel,0,0,20,18,688.9,0
2404,19.61,electronics,0,0,13,9,264.6,0
6542,186.01,grocery,0,0,9,17,504.6,0
9181,26.03,jewelry,0,0,16,17,650.1,0
3054,10.34,fuel,0,0,18,14,1067.3,0
4968,26.67,online_retail,0,0,20,9,42.7,0
13513,88.37,entertainment,0,0,12,18,160.2,0
7536,129.59,fuel,0,0,10,11,1526.4,0
12495,186.79,electronics,0,0,17,16,1094.3,0
13575,20.58,online_retail,0,0,16,18,66.2,0
15054,226.77,electronics,0,0,11,17,749.5,0
14784,29.31,entertainment,0,0,18,15,316.6,0
12157,44.87,entertainment,0,0,16,17,248.3,0
16879,35.13,dining,0,0,9,17,225.2,0
5654,179.42,travel,0,0,13,10,219.5,0
3364,88.41,electronics,0,0,6,15,215.0,0
11385,15.52,electronics,0,0,19,18,778.8,0
6579,133.27,electronics,0,0,8,12,1260.8,0
663,19.89,travel,1,0,11,17,901.7,0
2566,150.51,online_retail,0,0,10,14,2021.9,0
3392,61.39,online_retail,0,0,19,12,167.8,0
16103,29.38,travel,0,0,12,22,768.8,0
8834,65.85,utilities,0,0,10,11,940.5,0
656,758.64,entertainment,1,1,0,2,5.8,1
16345,52.27,utilities,0,0,20,20,846.2,0
5719,21.09,electronics,0,0,14,17,147.3,0
862,112.22,grocery,0,0,18,10,732.8,0
10642,106.2,online_retail,0,0,7,10,615.4,0
8371,74.4,entertainment,0,0,22,17,1225.1,0
8601,70.8,pharmacy,0,1,9,17,2.2,0
18672,63.97,utilities,0,0,14,14,192.7,0
4016,94.54,fuel,0,0,12,14,255.0,0
7318,120.29,pharmacy,0,0,10,10,813.6,0
10195,41.2,online_retail,0,0,12,12,674.4,0
6355,108.8,electronics,0,0,21,15,611.1,0
7175,33.94,dining,0,0,19,20,721.9,0
18317,320.28,pharmacy,1,1,4,4,4.6,1
19559,118.61,online_retail,0,0,9,20,250.6,0
6182,97.14,utilities,0,0,8,13,449.4,0
17926,28.02,electronics,0,0,17,17,502.5,0
2449,31.39,pharmacy,0,0,8,16,1206.9,0
10382,133.72,travel,0,0,17,25,66.0,0
3119,84.55,dining,0,0,21,18,166.1,0
3313,14.14,travel,0,0,20,17,806.4,0
61,47.57,pharmacy,0,0,22,12,632.0,0
3508,14.12,utilities,0,0,11,17,261.6,0
4383,135.19,utilities,0,0,15,12,895.7,0
8510,40.02,entertainment,0,0,20,9,1051.8,0
16076,13.0,utilities,0,0,8,18,489.5,0
7724,58.87,online_retail,0,0,20,20,111.1,0
1885,98.78,fuel,0,0,6,14,699.9,0
1965,126.34,jewelry,0,0,9,13,506.9,0
15811,266.21,travel,0,0,19,18,820.2,0
10301,44.79,grocery,0,0,17,16,142.2,0
19786,178.63,pharmacy,0,0,16,10,635.8,0
5850,28.29,utilities,0,0,17,17,54.1,0
2434,80.74,travel,0,0,15,15,410.8,0
2895,86.86,online_retail,0,0,20,23,165.3,0
19568,102.07,travel,0,0,11,15,430.9,0
14798,26.45,online_retail,0,0,20,7,631.3,0
3632,33.89,online_retail,0,0,6,11,1189.0,0
15150,75.11,jewelry,0,0,13,13,139.9,0
18866,74.39,electronics,0,0,21,16,823.0,0
2918,28.85,electronics,0,0,18,16,744.8,0
6929,43.41,dining,0,0,14,19,328.8,0
10774,20.49,fuel,0,1,9,10,2487.1,0
8989,158.83,dining,0,0,7,14,232.4,0
12513,83.97,grocery,0,0,18,19,2462.2,0
2613,35.37,online_retail,0,0,10,17,219.2,0
17989,24.37,electronics,0,0,11,15,167.9,0
4610,26.48,dining,0,1,14,12,71.1,0
636,74.47,pharmacy,0,0,7,13,936.1,0
12845,24.97,travel,0,0,7,6,166.7,0
15025,132.07,online_retail,0,0,12,15,978.3,0
12643,76.66,jewelry,0,0,16,14,2275.8,0
18428,23.53,online_retail,0,0,17,21,221.7,0
15928,107.59,entertainment,0,0,19,9,341.7,0
17988,93.49,jewelry,0,0,17,11,1436.0,0
6252,168.46,pharmacy,0,0,13,16,41.0,0
5181,123.94,electronics,0,0,19,16,1921.6,0
17464,32.67,jewelry,0,0,12,22,513.7,0
3424,126.45,electronics,0,0,16,16,582.8,0
7032,116.98,fuel,0,0,13,17,573.9,0
7696,82.78,dining,0,0,13,13,1014.7,0
12847,74.42,fuel,0,0,12,18,10.8,0
18082,91.14,pharmacy,0,0,13,11,239.9,0
8304,781.98,fuel,1,1,0,2,14.5,1
17321,23.21,pharmacy,0,0,13,14,489.0,0
5584,33.6,dining,0,0,22,14,132.8,0
6002,47.5,grocery,0,0,22,9,81.4,0
11991,21.42,entertainment,0,0,6,16,740.5,0
17351,16.05,electronics,0,0,8,18,29.8,0
5396,23.85,grocery,0,0,18,13,1398.4,0
15045,36.77,pharmacy,0,0,18,21,101.4,0
14183,104.98,dining,0,0,17,14,1372.3,0
18135,23.21,travel,0,1,20,10,367.6,0
10889,92.82,entertainment,0,0,11,16,69.1,0
16730,48.84,fuel,0,1,15,16,41.7,0
2649,39.96,online_retail,0,0,18,17,688.4,0
8130,54.4,entertainment,0,0,14,18,574.5,0
16412,51.63,fuel,0,0,17,11,427.3,0
9829,127.7,online_retail,0,0,19,10,190.4,0
11299,107.44,electronics,0,0,16,15,443.1,0
4073,1631.21,online_retail,0,1,3,3,6.9,1
18013,34.36,dining,0,0,14,22,362.3,0
10259,44.6,jewelry,0,0,21,12,1332.0,0
18715,127.73,jewelry,0,0,22,20,830.2,0
13556,286.36,grocery,1,0,3,6,5.5,1
11283,109.45,entertainment,0,0,8,17,220.7,0
6431,15.32,grocery,0,0,11,19,379.6,0
3556,126.81,fuel,0,0,14,16,259.4,0
7429,126.96,fuel,0,0,17,16,515.6,0
4034,19.51,entertainment,0,0,22,12,29.3,0
13691,38.95,jewelry,0,0,17,14,196.5,0
18351,109.87,electronics,0,0,9,13,868.4,0
8122,78.97,dining,0,0,21,20,113.9,0
2667,19.77,fuel,0,0,8,17,989.3,0
3671,167.52,electronics,0,0,13,17,207.0,0
13079,1.99,dining,0,0,20,11,640.1,0
5677,94.62,grocery,0,0,21,19,78.2,0
3469,187.98,electronics,0,0,13,18,646.2,0
17764,77.12,online_retail,0,0,14,10,212.2,0
6680,169.15,electronics,0,0,8,9,1342.3,0
2652,60.48,electronics,0,0,14,17,1237.2,0
11753,31.84,electronics,0,0,11,13,574.6,0
2206,122.04,grocery,0,0,21,23,1718.4,0
10515,73.52,electronics,0,0,20,15,146.0,0
10014,122.45,pharmacy,0,0,15,15,1401.3,0
7710,43.82,entertainment,0,0,22,16,392.9,0
2877,135.89,electronics,0,0,6,16,1139.5,0
8035,499.48,fuel,1,0,3,1,1.3,1
5960,55.23,dining,0,0,20,17,1233.2,0
4859,51.21,utilities,0,0,20,6,1048.7,0
16739,141.87,fuel,0,0,8,11,387.3,0
7363,23.14,jewelry,1,0,19,18,415.6,0
19589,69.59,online_retail,0,0,12,18,71.0,0
17563,40.75,entertainment,0,0,11,11,487.3,0
12893,36.39,utilities,0,0,12,11,46.8,0
10115,52.1,online_retail,0,0,15,12,683.9,0
3457,34.67,travel,0,1,11,22,1431.9,0
10374,40.84,online_retail,0,0,11,18,507.8,0
12837,196.09,dining,0,0,12,9,1035.3,0
7109,23.55,fuel,0,0,18,12,775.4,0
14371,48.67,travel,0,0,22,18,291.3,0
5211,72.9,dining,1,0,11,19,256.5,0
9376,33.86,pharmacy,0,0,15,15,182.1,0
15657,64.99,travel,0,0,12,11,25.9,0
9426,41.03,jewelry,0,0,9,13,365.9,0
19756,38.94,grocery,0,0,22,13,681.0,0
1328,57.31,fuel,0,0,6,15,192.3,0
4691,51.93,grocery,0,0,16,21,0.2,0
4601,139.68,online_retail,0,0,16,9,42.5,0
17478,67.4,travel,0,0,15,11,199.7,0
9617,108.53,entertainment,0,0,7,18,114.8,0
7851,166.07,grocery,0,0,22,12,661.7,0
2414,71.59,fuel,0,0,6,12,46.0,0
19168,18.84,online_retail,0,0,7,14,425.4,0
14753,22.04,electronics,0,0,21,16,553.9,0
10812,179.68,fuel,0,0,17,18,152.9,0
307,1218.77,jewelry,0,1,0,4,12.0,1
2772,83.23,dining,0,1,13,12,2245.7,0
15119,78.13,grocery,0,1,16,10,1043.4,0
6325,50.66,travel,0,1,11,19,1410.9,0
1570,66.28,utilities,0,0,14,20,272.5,0
11519,25.82,online_retail,0,0,11,18,571.3,0
12726,86.93,jewelry,0,0,20,13,175.8,0
18929,14.06,electronics,0,0,19,18,1112.5,0
18138,207.8,grocery,0,0,15,25,36.4,0
5623,47.08,grocery,0,0,6,11,302.1,0
18413,83.02,online_retail,0,0,20,16,181.3,0
4883,100.89,travel,0,0,22,21,1020.7,0
5305,46.0,online_retail,0,0,17,11,110.4,0
7970,179.12,utilities,0,0,8,15,306.8,0
12862,64.63,jewelry,0,0,11,15,176.3,0
6014,29.19,entertainment,0,1,17,17,5.6,0
19922,39.9,utilities,0,0,9,20,39.2,0
1386,68.27,online_retail,0,0,10,13,746.7,0
18695,15.64,dining,0,0,10,20,251.3,0
5157,83.26,jewelry,0,0,16,18,51.6,0
17852,10.56,grocery,0,0,13,10,924.7,0
13612,97.47,utilities,0,0,18,21,1513.3,0
11292,51.57,utilities,0,0,11,17,3.5,0
14188,207.73,fuel,0,0,17,20,13.2,0
12789,43.99,jewelry,0,0,21,15,441.6,0
2791,50.45,entertainment,0,0,18,11,79.2,0
4592,210.86,electronics,0,0,10,11,12.1,0
1752,86.04,jewelry,0,0,6,20,1609.3,0
1464,47.69,travel,0,0,20,11,829.7,0
545,83.72,travel,0,1,13,17,1804.3,0
4419,14.4,grocery,0,0,18,11,918.8,0
459,135.61,jewelry,0,0,11,10,196.7,0
7557,21.71,fuel,0,0,19,21,54.5,0
12940,723.8,grocery,0,0,1,1,0.4,1
18394,40.39,entertainment,0,0,18,13,964.3,0
11939,29.89,travel,0,0,12,14,1359.0,0
8255,32.14,travel,0,0,13,16,1476.7,0
13362,41.1,travel,0,0,9,14,1978.2,0
2551,31.55,grocery,0,0,7,27,571.6,0
18190,103.9,fuel,0,0,14,12,920.0,0
17260,20.84,utilities,0,0,15,7,1377.3,0
577,63.69,entertainment,0,0,15,18,82.7,0
9381,115.82,entertainment,0,0,16,9,434.2,0
13257,147.63,jewelry,0,0,15,18,1321.6,0
10580,13.25,pharmacy,0,0,20,18,9.3,0
14074,129.16,travel,0,0,21,11,719.5,0
3971,43.48,utilities,0,0,8,12,10.8,0
274,70.5,online_retail,0,0,10,17,580.9,0
6233,259.73,fuel,0,0,18,19,140.5,0
14129,48.55,electronics,0,0,16,18,37.3,0
17015,35.21,utilities,0,0,14,8,0.1,0
18637,85.36,jewelry,0,0,15,11,33.7,0
7299,172.25,travel,1,0,8,12,348.6,0
5491,89.56,utilities,0,0,22,13,20.2,0
17651,137.08,dining,0,1,7,17,33.9,0
11379,30.44,jewelry,0,0,10,10,1024.7,0
14395,102.75,entertainment,0,0,22,12,95.6,0
8606,101.02,fuel,0,0,6,19,1381.8,0
4987,37.35,pharmacy,0,0,12,17,2073.6,0
10237,36.91,fuel,0,0,8,12,168.8,0
19106,26.28,jewelry,0,0,7,9,305.4,0
8126,51.24,fuel,0,0,9,13,465.6,0
18717,72.91,dining,0,0,19,16,60.7,0
19552,83.86,utilities,0,0,10,14,374.6,0
17099,38.48,fuel,0,0,9,13,163.5,0
7018,31.51,fuel,0,1,13,19,565.2,0
5696,25.79,fuel,0,0,13,27,647.8,0
13954,72.83,entertainment,0,0,6,12,517.8,0
11885,141.57,grocery,0,0,13,10,274.2,0
18228,46.87,online_retail,0,0,7,22,1606.2,0
1234,76.1,jewelry,0,0,18,12,1078.2,0
6443,81.56,electronics,0,0,13,14,993.5,0
19202,16.47,dining,0,0,22,12,190.5,0
9236,1050.61,online_retail,0,0,2,4,17.4,1
14240,43.55,fuel,0,0,12,12,768.7,0
13121,84.43,pharmacy,0,0,16,12,688.0,0
17324,139.03,entertainment,0,0,7,13,706.6,0
19079,54.26,pharmacy,0,0,11,17,340.6,0
1107,72.11,jewelry,0,0,17,12,771.7,0
16618,43.12,utilities,0,0,10,24,632.5,0
19637,8.92,grocery,0,0,16,13,136.3,0
17252,38.13,utilities,0,0,19,15,725.9,0
19415,159.3,pharmacy,0,0,14,14,469.6,0
11581,125.67,entertainment,0,0,6,13,936.2,0
12659,86.48,online_retail,0,0,12,14,629.3,0
16168,31.1,jewelry,0,0,16,8,117.7,0
2911,33.53,pharmacy,0,0,16,13,96.2,0
8288,35.8,pharmacy,0,0,9,13,35.8,0
6670,43.07,dining,0,0,15,17,281.9,0
11052,174.99,online_retail,0,0,13,16,1606.8,0
16219,197.03,pharmacy,0,0,21,20,637.9,0
17763,137.93,grocery,0,0,17,16,41.9,0
233,17.53,utilities,1,0,16,16,1314.9,0
17479,84.91,entertainment,0,0,22,11,223.1,0
13607,40.22,electronics,0,0,10,15,263.7,0
6334,14.94,jewelry,0,0,13,15,1502.2,0
2326,47.63,pharmacy,0,1,22,19,354.1,0
18429,51.33,pharmacy,1,0,6,14,420.7,0
9845,17.16,pharmacy,0,0,13,20,38.8,0
5123,115.07,pharmacy,0,0,18,10,837.5,0
594,109.44,travel,0,0,22,22,352.9,0
6176,228.21,utilities,0,0,22,17,416.6,0
19940,43.46,utilities,0,0,13,9,16.8,0
10041,716.98,entertainment,0,0,2,4,0.3,1
2268,6.21,travel,0,1,18,10,347.6,0
6902,111.9,pharmacy,0,0,10,15,1423.1,0
11205,40.86,grocery,0,0,17,11,1317.9,0
4255,35.68,utilities,0,0,7,14,413.7,0
4519,50.11,entertainment,0,0,11,22,511.3,0
10343,173.21,jewelry,0,0,8,23,99.0,0
12573,86.79,fuel,0,0,22,9,617.7,0
11764,153.23,pharmacy,0,0,6,15,40.0,0
17995,18.75,dining,0,0,12,15,1653.6,0
9800,39.48,utilities,0,0,13,16,449.7,0
2488,92.43,utilities,0,0,7,15,1.1,0
14543,153.11,pharmacy,0,0,16,15,621.4,0
10781,18.14,entertainment,0,0,6,16,475.7,0
18613,51.11,electronics,0,0,7,11,333.3,0
10912,118.68,grocery,0,0,14,14,513.9,0
783,120.47,pharmacy,0,0,21,15,196.9,0
14638,138.37,utilities,0,0,12,19,177.5,0
5909,82.27,electronics,0,0,20,13,428.4,0
6006,731.87,fuel,1,0,4,2,3.2,1
2783,143.43,online_retail,0,0,22,16,103.2,0
10670,89.79,jewelry,0,0,15,14,801.3,0
7019,42.52,dining,0,0,13,14,170.2,0
19958,51.19,online_retail,0,1,8,15,13.2,0
1605,52.73,electronics,0,0,13,18,12.9,0
14172,545.57,electronics,0,0,2,2,0.3,1
2975,198.37,electronics,0,0,17,24,1578.7,0
12786,30.12,travel,0,0,19,13,189.8,0
7240,53.99,entertainment,0,0,22,14,1231.6,0
6502,31.25,electronics,0,0,8,13,150.7,0
9572,74.18,fuel,0,0,11,15,199.2,0
6505,337.32,online_retail,1,1,3,3,5.0,1
8163,81.55,entertainment,0,1,9,19,842.3,0
4022,691.5,jewelry,1,1,2,5,1.7,1
10132,43.81,electronics,0,0,16,7,312.7,0
4843,85.08,grocery,0,1,15,20,136.8,0
13851,20.67,pharmacy,0,0,10,20,117.4,0
8065,31.68,dining,0,0,11,8,201.7,0
6261,24.74,travel,0,1,22,19,503.6,0
6116,43.25,travel,0,0,15,12,241.6,0
16106,119.26,utilities,0,0,7,13,1.3,0
8676,203.83,entertainment,1,0,6,15,1040.2,0
9384,570.16,travel,0,0,4,6,6.4,1
19024,71.39,electronics,0,0,14,22,1385.0,0
600,44.07,grocery,0,0,6,20,251.8,0
7050,44.53,utilities,0,1,14,20,291.3,0
19349,94.51,travel,0,0,11,11,554.4,0
13827,32.19,travel,0,0,16,22,241.2,0
13392,86.12,jewelry,0,0,11,16,468.6,0
6026,46.01,electronics,0,0,18,15,557.5,0
10645,41.73,jewelry,0,0,8,20,141.9,0
742,15.33,grocery,0,0,12,21,275.2,0
5545,9.43,pharmacy,0,0,6,15,683.5,0
32,9.92,pharmacy,0,0,14,19,776.0,0
13649,67.34,jewelry,0,0,9,15,1324.7,0
4280,135.95,entertainment,1,0,19,20,884.7,0
16043,163.73,utilities,0,0,7,14,816.7,0
16643,60.91,travel,1,0,8,11,81.0,0
8289,100.39,entertainment,1,0,6,22,653.2,0
7630,70.19,travel,0,0,20,19,694.2,0
13343,24.2,travel,0,0,20,16,1032.0,0
12522,86.11,pharmacy,1,0,15,19,427.6,0
888,13.23,electronics,0,0,20,13,106.6,0
9501,31.61,electronics,0,0,6,16,283.9,0
17451,9.88,electronics,0,0,8,18,555.7,0
12043,55.16,entertainment,0,0,22,11,654.6,0
1747,75.67,online_retail,0,0,20,16,51.0,0
1980,4.82,pharmacy,0,0,20,12,1113.7,0
13158,89.07,fuel,0,0,18,15,425.6,0
15789,71.22,dining,0,0,8,20,840.1,0
17725,11.11,jewelry,0,0,16,12,787.0,0
19605,66.95,utilities,0,0,21,19,1266.1,0
5809,33.3,grocery,0,1,11,13,1182.3,0
15875,74.63,entertainment,0,0,18,8,482.9,0
5997,496.74,grocery,0,0,12,19,937.8,0
14053,62.81,utilities,0,0,9,26,164.7,0
2768,142.3,utilities,0,0,12,19,1419.0,0
6843,117.85,fuel,0,0,8,12,317.8,0
16242,137.13,jewelry,0,0,22,16,338.1,0
1066,113.9,jewelry,0,0,18,10,370.6,0
1214,116.81,jewelry,0,0,12,13,3976.4,0
1904,39.83,utilities,0,0,20,15,668.3,0
16946,89.06,utilities,0,1,11,15,1092.4,0
5487,96.04,online_retail,0,0,17,13,294.8,0
15196,111.63,travel,0,0,21,17,145.3,0
4647,102.62,fuel,0,0,11,9,351.0,0
6151,251.54,pharmacy,0,0,20,18,1435.7,0
490,164.22,pharmacy,0,0,10,16,11.7,0
10398,51.51,online_retail,0,0,9,17,1376.3,0
18473,132.35,utilities,0,1,14,9,1094.8,0
5995,45.45,entertainment,0,0,9,17,1549.8,0
8314,47.28,utilities,0,0,6,17,195.8,0
10714,76.58,dining,0,0,12,11,1506.7,0
11547,104.6,fuel,0,0,18,12,114.2,0
2305,27.48,grocery,0,0,13,19,257.2,0
15375,293.38,dining,0,0,22,8,2642.7,0
5526,29.33,jewelry,1,0,19,12,558.6,0
13317,39.02,dining,0,0,14,9,1047.1,0
11694,110.43,fuel,0,0,19,26,89.5,0
9600,95.39,electronics,0,1,10,15,105.7,0
9042,62.9,entertainment,0,0,10,24,402.7,0
14372,694.99,electronics,1,1,1,0,4.7,1
12224,92.04,electronics,0,0,7,18,271.2,0
17830,80.08,travel,0,0,9,19,233.7,0
16531,37.97,grocery,0,0,6,16,443.3,0
12868,115.09,online_retail,0,0,22,14,72.5,0
2793,89.78,pharmacy,0,1,15,14,88.2,0
17673,109.43,electronics,0,0,9,12,2521.2,0
17699,47.41,grocery,0,0,14,15,857.2,0
9483,93.98,grocery,0,0,14,10,32.1,0
3223,51.87,pharmacy,0,0,8,17,843.3,0
1342,39.85,dining,0,0,21,19,85.4,0
1500,14.36,travel,0,0,9,15,1617.2,0
4435,89.02,pharmacy,0,0,10,12,78.0,0
