transaction_id,amount,merchant_category,device_change_flag,ip_change_flag,hour_of_day,user_txn_count_30d,time_since_last_txn_min,is_fraud
154,11.77,jewelry,0,1,19,20,1092.6,0
155,139.15,utilities,0,0,15,18,144.3,0
156,46.87,fuel,0,0,18,15,80.9,0
157,122.7,jewelry,0,0,13,21,1839.6,0
158,120.81,pharmacy,0,0,22,14,594.0,0
159,89.71,grocery,0,1,20,16,409.0,0
160,86.89,pharmacy,0,0,18,17,1135.6,0
161,198.13,fuel,1,0,10,16,339.0,0
162,24.47,entertainment,0,0,10,21,419.1,0
163,96.17,jewelry,0,0,8,15,130.2,0
164,39.24,pharmacy,0,0,11,13,525.9,0
165,201.42,entertainment,0,0,19,16,161.8,0
166,258.85,jewelry,0,0,9,19,3865.1,0
167,172.83,grocery,0,0,17,21,3846.7,0
168,6.69,pharmacy,0,0,7,12,103.8,0
169,34.77,entertainment,0,0,20,17,126.9,0
170,25.9,travel,0,0,10,21,2272.2,0
171,71.24,electronics,0,0,22,17,367.3,0
172,127.74,dining,0,0,16,23,71.5,0
173,136.05,travel,0,0,18,10,35.1,0
174,227.55,pharmacy,1,1,20,13,1218.9,0
175,182.82,jewelry,1,0,20,15,724.8,0
176,58.62,jewelry,0,0,16,17,1765.7,0
177,180.42,dining,0,0,14,10,122.6,0
178,552.39,grocery,1,1,1,5,0.4,1
179,144.61,online_retail,0,0,8,18,997.4,0
180,109.52,jewelry,0,0,16,20,1103.7,0
181,146.73,grocery,0,0,9,12,169.4,0
182,135.87,online_retail,0,0,18,16,158.2,0
183,75.86,online_retail,0,0,15,14,1500.3,0
184,82.89,pharmacy,0,0,18,23,139.7,0
185,55.02,pharmacy,0,0,19,15,768.7,0
186,266.77,utilities,0,0,14,16,144.3,0
187,123.39,grocery,0,0,22,17,11.6,0
188,61.66,electronics,0,1,9,18,1.2,0
189,95.37,pharmacy,0,0,10,11,32.5,0
190,26.11,utilities,0,0,18,15,63.1,0
191,47.82,fuel,0,0,17,17,46.2,0
192,226.26,travel,0,0,19,10,15.0,0
193,37.31,entertainment,0,0,10,25,2478.8,0
194,61.85,utilities,0,0,13,13,712.5,0
195,65.49,entertainment,0,0,10,23,593.4,0
196,48.73,entertainment,0,0,20,19,244.8,0
197,202.38,online_retail,0,0,13,16,439.7,0
198,104.0,pharmacy,0,0,17,9,850.8,0
199,142.33,grocery,0,0,10,14,869.6,0
200,39.88,grocery,0,0,22,12,694.4,0
201,9.7,fuel,0,0,10,14,184.6,0
202,51.97,electronics,0,0,10,13,215.6,0
203,46.02,electronics,0,0,19,16,23.5,0
204,62.22,travel,0,0,6,14,1008.9,0
205,58.23,pharmacy,0,0,19,14,510.3,0
206,11.06,pharmacy,0,0,12,17,409.4,0
207,96.48,grocery,0,0,21,15,1224.3,0
208,135.52,dining,0,0,11,15,4041.4,0
209,61.78,pharmacy,0,0,11,22,685.1,0
210,109.29,entertainment,0,0,12,11,1129.3,0
211,544.41,fuel,0,0,12,13,335.1,0
212,31.36,travel,0,0,17,15,857.2,0
213,32.74,jewelry,0,0,12,11,496.2,0
214,59.04,grocery,0,0,17,14,249.4,0
215,137.42,utilities,0,0,10,19,1428.2,0
216,21.43,entertainment,0,0,17,19,582.6,0
217,21.16,travel,1,0,14,12,114.0,0
218,140.08,online_retail,0,0,6,27,458.0,0
219,177.61,fuel,0,0,17,17,179.5,0
220,10.85,pharmacy,0,0,12,22,381.0,0
221,62.92,fuel,0,0,19,16,1569.6,0
222,104.09,pharmacy,0,0,17,15,214.3,0
223,24.79,pharmacy,0,0,14,10,7.0,0
224,22.66,electronics,0,0,6,8,199.2,0
225,251.13,grocery,0,0,7,20,83.2,0
226,41.58,dining,0,1,20,11,27.0,0
227,156.07,jewelry,0,0,21,15,555.8,0
228,64.47,online_retail,0,0,12,14,542.7,0
229,118.14,utilities,0,0,19,11,1225.0,0
230,106.29,fuel,0,0,22,22,598.7,0
231,192.22,jewelry,1,0,22,14,957.1,0
232,34.33,fuel,0,1,17,12,305.9,0
233,17.53,utilities,1,0,16,16,1314.9,0
234,173.15,entertainment,0,0,11,17,705.2,0
235,22.42,pharmacy,0,0,21,19,901.1,0
236,110.85,electronics,0,0,15,17,521.9,0
237,9.76,dining,0,0,22,20,171.1,0
238,165.05,utilities,0,1,6,15,275.8,0
239,77.83,grocery,0,1,9,8,84.6,0
240,273.23,utilities,0,0,22,13,261.5,0
241,575.66,entertainment,1,1,3,2,5.7,1
242,64.36,fuel,0,0,15,15,455.3,0
243,72.78,online_retail,0,0,16,17,70.9,0
244,42.56,pharmacy,0,0,9,14,92.4,0
245,105.69,online_retail,0,0,21,19,430.0,0
246,1177.36,jewelry,0,1,4,3,18.6,1
247,76.71,pharmacy,0,0,12,13,618.6,0
248,153.61,online_retail,0,0,10,20,1248.3,0
249,107.57,entertainment,0,0,10,20,63.9,0
250,77.27,electronics,0,0,19,18,177.9,0
251,28.09,entertainment,0,0,20,16,707.4,0
252,86.97,electronics,0,0,6,14,522.1,0
253,128.99,pharmacy,0,0,11,11,1443.9,0
254,100.81,utilities,0,0,19,22,110.9,0
255,240.18,fuel,0,0,6,16,60.8,0
256,66.96,entertainment,0,0,9,21,712.5,0
257,8.6,online_retail,0,0,7,13,448.1,0
258,52.07,pharmacy,1,0,7,17,491.6,0
259,60.3,electronics,0,0,6,14,688.1,0
260,124.45,grocery,0,0,19,22,81.3,0
261,13.65,online_retail,0,0,7,16,613.7,0
262,164.18,dining,0,0,19,14,130.8,0
263,70.75,pharmacy,0,0,16,17,149.8,0
264,86.22,fuel,0,0,20,12,16.9,0
265,524.13,jewelry,0,0,4,2,0.6,1
266,44.05,jewelry,0,0,22,11,118.3,0
267,104.15,travel,0,0,20,10,379.7,0
268,79.14,travel,0,0,6,10,247.7,0
269,344.71,online_retail,0,0,13,8,605.8,0
270,76.16,jewelry,0,0,6,9,560.4,0
271,74.28,pharmacy,0,0,13,17,1311.7,0
272,56.29,entertainment,1,0,15,7,34.1,0
273,172.06,travel,0,0,12,22,2424.9,0
274,70.5,online_retail,0,0,10,17,580.9,0
275,111.08,pharmacy,0,0,7,13,523.8,0
276,41.82,pharmacy,0,0,13,12,1641.9,0
277,86.89,electronics,0,0,8,11,31.0,0
278,59.11,travel,0,0,22,15,90.1,0
279,83.9,jewelry,0,0,19,12,844.4,0
280,600.0,dining,1,1,1,6,3.6,1
281,22.57,entertainment,0,0,10,14,237.7,0
282,68.49,pharmacy,0,0,11,13,1214.4,0
283,26.43,utilities,0,0,6,13,377.1,0
284,11.83,utilities,0,0,7,15,1000.5,0
285,25.89,online_retail,0,0,14,18,1580.1,0
286,43.43,online_retail,0,0,11,14,367.4,0
287,38.27,jewelry,0,0,10,15,29.6,0
288,119.23,grocery,0,0,7,18,897.0,0
289,23.27,fuel,0,0,13,21,285.3,0
290,31.04,online_retail,0,0,9,12,123.7,0
291,66.58,pharmacy,0,0,13,13,1575.9,0
292,57.99,jewelry,0,0,11,9,696.3,0
293,48.91,entertainment,0,0,20,12,1909.6,0
294,69.79,entertainment,0,0,18,14,55.5,0
295,122.39,jewelry,0,0,21,10,397.7,0
296,103.43,fuel,0,0,10,22,417.6,0
297,36.76,online_retail,0,0,16,21,992.2,0
298,23.54,pharmacy,0,0,16,14,318.0,0
299,55.45,dining,0,0,7,14,190.6,0
300,74.63,electronics,0,0,6,14,372.7,0
301,38.82,pharmacy,0,0,15,15,592.1,0
302,326.33,pharmacy,0,0,8,14,255.1,0
303,47.96,electronics,0,0,15,12,98.8,0
304,67.79,pharmacy,0,0,9,12,913.1,0
305,60.21,utilities,0,1,22,9,1098.1,0
306,32.33,online_retail,0,1,9,14,17.1,0
307,1218.77,jewelry,0,1,0,4,12.0,1
308,61.42,dining,0,0,9,16,713.7,0
309,77.02,entertainment,0,0,15,13,1852.9,0
310,660.83,dining,0,0,2,1,2.4,1
311,99.77,online_retail,0,0,6,11,545.5,0
312,88.65,dining,0,0,19,9,103.5,0
313,32.57,pharmacy,0,0,11,14,1023.5,0
314,53.41,jewelry,0,0,13,13,2572.2,0
315,38.18,grocery,0,0,20,17,1993.8,0
316,92.22,grocery,0,0,15,11,2343.8,0
317,109.26,grocery,0,0,18,8,254.9,0
318,16.38,fuel,0,0,10,15,1041.5,0
319,57.54,fuel,0,0,8,24,214.5,0
320,176.0,fuel,0,0,22,16,356.8,0
321,145.39,electronics,0,0,9,12,2744.7,0
322,19.09,jewelry,0,0,17,13,41.1,0
323,141.24,pharmacy,0,0,11,22,276.3,0
324,45.99,entertainment,0,0,11,15,291.6,0
325,38.11,travel,0,0,8,19,823.2,0
326,169.84,pharmacy,0,0,12,15,858.7,0
327,64.88,utilities,0,0,9,14,669.3,0
328,34.76,utilities,0,0,19,10,438.6,0
329,70.99,fuel,0,0,18,15,328.2,0
330,108.63,grocery,0,0,9,19,439.1,0
331,77.93,grocery,0,0,21,25,30.1,0
332,81.59,utilities,0,0,10,18,185.5,0
333,40.13,grocery,0,0,22,13,526.8,0
334,147.41,entertainment,0,0,19,18,87.5,0
335,87.34,pharmacy,0,0,22,7,182.1,0
336,35.34,travel,0,0,12,16,417.8,0
337,163.72,entertainment,0,0,19,9,1016.9,0
338,11.46,pharmacy,0,0,22,15,502.8,0
339,299.69,pharmacy,0,0,9,21,127.5,0
340,56.26,utilities,0,0,21,9,758.1,0
341,128.27,dining,0,0,16,16,836.0,0
342,75.22,grocery,0,1,14,15,934.2,0
343,7.63,electronics,0,0,6,27,159.2,0
344,34.15,pharmacy,0,0,10,19,54.4,0
345,82.87,utilities,0,0,21,19,176.2,0
346,30.16,online_retail,0,0,13,11,235.7,0
347,21.13,entertainment,0,0,18,11,329.0,0
348,42.81,entertainment,0,0,20,21,128.2,0
349,56.54,entertainment,0,0,22,17,154.9,0
350,88.82,pharmacy,0,0,17,16,357.5,0
351,65.38,travel,0,0,14,7,172.4,0
352,238.43,entertainment,0,0,19,20,902.4,0
353,20.81,pharmacy,0,0,17,12,1300.4,0
354,86.67,fuel,0,0,7,22,507.4,0
355,29.23,fuel,0,0,10,17,1732.0,0
356,10.42,jewelry,0,0,8,17,234.0,0
357,107.46,electronics,0,0,18,14,31.2,0
358,40.67,online_retail,0,0,14,16,2035.1,0
359,39.8,travel,0,0,11,11,241.3,0
360,45.47,fuel,0,0,10,13,1089.0,0
361,57.77,fuel,0,0,15,22,264.8,0
362,96.73,utilities,0,0,11,24,475.8,0
363,108.22,entertainment,0,0,14,15,71.1,0
364,51.92,entertainment,0,0,8,19,479.9,0
365,96.87,utilities,0,0,20,14,1524.3,0
366,111.2,entertainment,0,0,7,20,184.2,0
367,74.19,fuel,0,0,20,15,4.1,0
368,90.59,utilities,0,0,11,10,1440.5,0
369,1227.32,grocery,0,1,1,5,14.7,1
370,46.48,utilities,0,0,11,15,578.3,0
371,68.13,grocery,0,0,15,13,1034.8,0
372,16.31,grocery,0,0,14,13,318.8,0
373,11.05,pharmacy,0,0,8,18,39.5,0
374,18.37,grocery,0,0,21,18,592.5,0
375,83.89,entertainment,0,0,16,17,1042.7,0
376,44.97,entertainment,0,0,11,11,148.6,0
377,146.19,electronics,0,0,19,12,708.7,0
378,101.1,grocery,0,0,18,14,744.8,0
379,64.57,online_retail,0,0,10,19,497.6,0
380,104.45,travel,0,0,9,4,2255.7,0
381,93.81,utilities,0,0,7,13,914.4,0
382,34.56,pharmacy,0,0,20,16,793.6,0
383,32.04,pharmacy,0,0,13,17,554.5,0
384,27.1,grocery,0,0,20,7,265.3,0
385,125.38,dining,0,0,15,9,16.6,0
386,110.77,electronics,0,0,22,18,758.7,0
387,67.67,travel,0,0,20,13,727.5,0
388,95.25,fuel,0,0,22,18,791.6,0
389,79.96,utilities,0,0,21,18,1870.1,0
390,23.32,utilities,0,0,12,15,228.6,0
391,108.99,grocery,0,0,20,11,505.2,0
392,49.64,jewelry,0,0,16,13,892.8,0
393,42.83,grocery,0,0,12,17,96.8,0
394,79.2,fuel,0,0,18,20,329.6,0
395,231.94,dining,0,0,12,18,128.4,0
396,87.96,grocery,0,0,21,13,10.1,0
397,5.98,online_retail,0,0,12,14,16.3,0
398,24.53,electronics,0,0,12,18,482.8,0
399,37.79,travel,0,0,13,10,35.5,0
400,36.38,grocery,0,0,17,12,68.6,0
401,35.48,utilities,0,0,10,13,158.0,0
402,34.1,grocery,0,0,10,10,377.1,0
403,42.93,online_retail,0,0,6,18,263.1,0
404,16.36,online_retail,0,0,6,13,383.2,0
405,153.7,travel,0,0,19,14,867.4,0
406,26.53,jewelry,0,0,16,12,3266.8,0
407,24.04,pharmacy,0,0,20,14,526.5,0
408,108.08,fuel,0,0,8,15,531.4,0
409,17.6,grocery,0,0,9,14,373.5,0
410,29.84,dining,0,0,10,11,933.9,0
411,23.66,grocery,0,0,13,14,158.5,0
412,61.5,entertainment,0,0,22,12,267.4,0
413,13.24,travel,0,1,9,14,278.4,0
414,300.81,travel,0,0,14,13,607.3,0
415,88.0,utilities,0,0,20,21,568.1,0
416,22.97,electronics,0,0,13,11,19.3,0
417,196.92,electronics,0,0,6,15,488.3,0
418,35.46,grocery,0,1,8,18,60.7,0
419,73.71,dining,0,0,16,8,398.1,0
420,126.97,online_retail,0,1,19,12,1805.7,0
421,109.07,entertainment,0,0,10,21,1017.0,0
422,31.05,travel,0,0,9,12,215.4,0
423,113.05,online_retail,0,0,14,21,215.2,0
424,79.29,pharmacy,0,0,12,18,462.5,0
425,88.58,utilities,1,0,17,20,122.3,0
426,112.33,fuel,0,0,20,16,808.4,0
427,95.6,pharmacy,1,0,8,17,1209.0,0
428,83.75,electronics,0,0,19,11,851.8,0
429,2.52,dining,0,0,20,21,258.6,0
430,97.61,grocery,0,0,12,18,959.2,0
431,40.52,pharmacy,0,0,19,21,138.5,0
432,90.61,electronics,0,0,17,12,1641.1,0
433,62.98,travel,0,0,10,15,227.5,0
434,87.28,grocery,0,0,7,9,355.8,0
435,21.17,fuel,0,0,7,14,137.5,0
436,7.39,travel,0,0,21,17,336.9,0
437,84.75,grocery,0,0,10,15,790.4,0
438,8.15,travel,0,0,19,16,161.0,0
439,60.81,fuel,0,0,22,16,575.4,0
440,18.99,entertainment,0,0,17,20,54.2,0
441,58.13,electronics,0,0,7,11,316.4,0
442,196.22,dining,1,0,8,18,481.0,0
443,9.39,utilities,0,0,20,18,748.6,0
444,25.81,fuel,0,0,15,11,658.2,0
445,3.45,electronics,0,0,7,11,2180.8,0
446,35.68,grocery,0,0,20,27,725.1,0
447,160.93,travel,0,0,13,16,168.6,0
448,29.68,entertainment,0,0,11,17,368.8,0
449,85.6,dining,0,0,14,13,224.0,0
450,48.64,dining,0,0,6,17,219.0,0
451,48.17,utilities,0,0,10,12,1827.7,0
452,137.88,fuel,1,0,18,10,923.2,0
453,36.38,online_retail,0,0,15,16,109.1,0
454,44.92,dining,0,0,22,10,143.9,0
455,195.43,entertainment,0,0,10,14,553.9,0
456,130.33,grocery,0,0,13,12,379.0,0
457,35.64,travel,0,0,8,17,105.6,0
458,25.66,dining,0,0,19,8,984.8,0
459,135.61,jewelry,0,0,11,10,196.7,0
460,41.09,travel,0,0,22,12,151.8,0
461,58.2,pharmacy,0,0,6,19,980.2,0
462,88.51,travel,0,0,14,14,1008.3,0
463,70.2,grocery,0,0,6,14,445.7,0
464,9.05,pharmacy,0,0,9,6,334.4,0
465,77.0,entertainment,0,0,21,10,302.5,0
466,35.16,fuel,0,0,15,12,811.0,0
467,205.44,fuel,0,0,7,20,314.7,0
468,99.7,fuel,0,0,11,14,1414.9,0
469,41.95,electronics,0,0,9,16,233.5,0
470,7.14,grocery,0,0,21,11,1235.9,0
471,89.48,pharmacy,0,0,10,17,382.3,0
472,33.11,dining,0,0,13,15,279.7,0
473,32.59,online_retail,0,0,13,6,205.0,0
474,54.55,entertainment,0,0,7,15,690.8,0
475,124.53,dining,0,0,13,13,587.5,0
476,30.43,jewelry,0,0,22,11,45.0,0
477,18.88,travel,0,0,13,11,2050.1,0
478,99.49,dining,0,0,17,9,1320.4,0
479,18.61,dining,0,0,11,11,787.6,0
480,85.36,pharmacy,0,0,11,9,303.5,0
481,33.12,pharmacy,0,0,15,13,87.0,0
482,11.86,pharmacy,0,1,16,20,1149.3,0
483,186.42,travel,0,0,9,11,313.0,0
484,65.86,travel,0,0,13,20,172.9,0
485,61.07,dining,0,1,13,17,2163.1,0
486,121.57,fuel,0,0,21,15,3229.6,0
487,69.82,pharmacy,0,0,19,11,1087.6,0
488,15.74,dining,0,0,21,12,1600.6,0
489,69.41,fuel,0,0,15,17,1318.7,0
490,164.22,pharmacy,0,0,10,16,11.7,0
491,54.94,entertainment,0,1,15,19,864.5,0
492,130.98,online_retail,0,1,13,12,167.2,0
493,11.36,jewelry,0,0,17,15,1774.6,0
494,77.98,fuel,0,0,14,20,191.2,0
495,4.45,grocery,1,0,9,5,161.8,0
496,27.78,online_retail,0,0,13,10,43.3,0
497,98.41,pharmacy,0,0,6,17,259.6,0
498,105.86,jewelry,0,0,11,17,701.5,0
499,92.05,jewelry,0,0,7,14,35.7,0
500,72.48,fuel,0,0,21,12,1361.2,0
501,42.0,pharmacy,0,0,7,18,637.5,0
502,109.46,entertainment,1,0,21,18,438.0,0
503,127.11,online_retail,0,0,20,12,430.5,0
504,68.39,dining,0,0,13,18,584.5,0
505,167.48,electronics,0,0,20,13,2081.4,0
506,138.22,electronics,0,0,12,9,380.8,0
507,104.19,pharmacy,0,0,11,24,413.3,0
508,55.55,dining,0,0,12,15,1553.8,0
509,167.24,grocery,0,0,12,8,1826.3,0
510,45.96,travel,0,0,12,19,180.0,0
511,57.8,grocery,0,0,9,12,1048.5,0
512,12.0,entertainment,0,0,20,9,1901.4,0
513,270.43,utilities,0,0,20,13,136.5,0
514,164.73,entertainment,0,0,17,15,9.4,0
515,37.24,electronics,0,0,14,15,1094.6,0
516,86.06,pharmacy,0,0,8,11,2.8,0
517,152.93,electronics,0,0,14,17,1418.2,0
518,47.93,jewelry,0,0,16,16,95.3,0
519,54.5,travel,0,0,14,13,857.4,0
520,72.9,online_retail,0,0,14,17,1412.1,0
521,58.92,pharmacy,0,0,11,19,679.1,0
522,96.15,jewelry,0,0,13,19,51.8,0
523,4.86,grocery,0,0,22,16,717.0,0
524,49.92,entertainment,0,1,11,18,486.4,0
525,26.8,grocery,0,0,7,9,405.8,0
526,753.44,grocery,1,1,4,6,4.1,1
527,105.4,grocery,0,0,8,11,222.4,0
528,190.6,jewelry,0,0,6,16,155.5,0
529,183.35,dining,0,0,6,19,527.1,0
530,93.37,utilities,0,0,9,19,147.3,0
531,43.9,dining,0,0,17,8,3071.5,0
532,53.7,entertainment,0,0,7,16,736.4,0
533,158.3,jewelry,0,0,15,10,793.4,0
534,223.82,pharmacy,0,0,22,15,1448.7,0
535,124.45,dining,0,0,17,21,465.3,0
536,161.19,electronics,0,0,6,11,417.8,0
537,210.64,utilities,0,0,11,14,1918.7,0
538,88.1,dining,0,0,8,13,1340.4,0
539,33.04,jewelry,0,0,11,16,435.5,0
540,29.62,dining,0,1,17,8,277.1,0
541,122.53,jewelry,0,0,6,13,361.2,0
542,57.17,fuel,0,0,12,17,355.6,0
543,52.6,fuel,0,0,19,13,54.3,0
544,109.18,dining,0,0,17,16,142.9,0
545,83.72,travel,0,1,13,17,1804.3,0
546,98.09,grocery,0,0,22,11,1008.5,0
547,49.25,electronics,0,0,12,9,323.9,0
548,93.06,online_retail,0,0,21,18,1053.4,0
549,16.25,jewelry,0,0,10,19,1044.4,0
550,74.38,travel,0,0,8,20,268.3,0
551,70.31,entertainment,0,0,12,20,1489.2,0
552,73.93,dining,0,0,16,24,73.0,0
553,293.56,dining,0,0,21,18,37.8,0
554,632.93,online_retail,1,0,4,6,6.2,1
555,6.8,jewelry,0,1,19,9,111.6,0
556,705.86,utilities,0,1,1,2,0.4,1
557,120.19,online_retail,1,0,15,19,193.3,0
558,20.13,electronics,0,0,14,8,161.8,0
559,29.33,utilities,0,0,15,9,196.6,0
560,60.5,grocery,0,1,6,14,704.0,0
561,50.28,online_retail,1,0,14,18,2.5,0
562,39.44,electronics,0,0,13,11,856.0,0
563,835.03,travel,1,1,0,4,2.5,1
